NUTS_ID,NAME_LATN,NUTS_NAME,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
AL0,Shqipëria,Shqipëria,8.12,13.525974025974,21.7986111111111,16.8584905660377,17.96138996139,16.0902527075812,22.0958904109589,51.6460481099656,17.3782771535581,41.8493150684932,5.47368421052632,35.5743944636678,26.3598615916955,28.6105263157895,10.8095238095238,19.5384615384615,49.6883561643836,15.8536585365854,17.1452282157676,47.815331010453,9.08433734939759,6.525,69.6232876712329,10,9.66666666666667,8.8,37.8527397260274,13.7231833910035,10.2478632478632,9.6,37.3698630136986,54.1301369863014,23.3461538461538,8.68681318681319,33.1284722222222,10.6198630136986,42.25,24.1272084805654,19.3905109489051,24.7903780068729,7.13725490196079
DE2,Bayern,Bayern,24.1505646173149,20.1550295857988,16.203732503888,10.7136752136752,7,7.06382978723404,7.65806451612903,14.9717586649551,9.46768060836502,33.1542002301496,39.2002301495972,40.0833333333333,13.5239234449761,19.359765051395,10.4159292035398,9.09287925696594,16.9373522458629,15.7997512437811,9.05741626794258,13.7330754352031,9.42976588628763,20.825086306099,145.943613348677,14.6055646481178,15.4541120381406,27.212962962963,28.9505178365938,11.3333333333333,9.95539033457249,16.7047619047619,79.0218642117376,39.7157894736842,20.5565326633166,54.8929804372842,62.0253164556962,14.9675405742821,33.7410404624277,82.9597238204833,55.7330264672037,52.5926352128884,10.162109375
DED,Sachsen,Sachsen,16.1225490196078,62.5702127659575,23.0434782608696,9.98395721925134,0,5,7.90476190476191,20.8893617021277,25.7400881057269,31.3617021276596,25.8255319148936,22.2808510638298,17.5238095238095,17,12.1340782122905,9,7.77350427350427,10.1783439490446,23.0042553191489,32.7021276595745,5,7.96470588235294,120.144680851064,9.01980198019802,12.2727272727273,23.8340425531915,36.8127659574468,10.9027777777778,16.0851063829787,18.8212765957447,70.1021276595745,36.6978723404255,8.28915662650602,27.9106382978723,48.7872340425532,17.5806451612903,22.76,126.165957446809,70.8765957446809,62.6255319148936,9.01694915254237
UKC,North East (England),North East (England),7.51785714285714,23.0677966101695,22.9375,54.0762711864407,8.84615384615385,9.75,5.5,8.25,49.5169491525424,47.6779661016949,30.3898305084746,21.6949152542373,28.8220338983051,24.2242990654206,53.4661016949153,15.7410714285714,14.7256637168142,8.02173913043478,7.47058823529412,5.47058823529412,6.40740740740741,10.0350877192982,77.3559322033898,8.68,5,24.8220338983051,35.5,6.44444444444444,25.5932203389831,9.31858407079646,22.593220338983,25.8135593220339,14.3135593220339,6.41666666666667,8.10416666666667,14.8411214953271,11.965811965812,36.1779661016949,8.96610169491525,68.9237288135593,5.31818181818182
ES5,Este,Este,19.8014440433213,12.017316017316,26.4750889679715,13.1623376623377,15.2216312056738,15.1571164510166,13.1815642458101,15.5594936708861,12.8628318584071,19.5665529010239,22.259067357513,11.5342465753425,14.1548117154812,88.1732909379968,39.0016286644951,12.1324786324786,43.8144329896907,22.4455252918288,28.733681462141,52.4575163398693,33.3813559322034,11.5403225806452,21.7973484848485,10.5558912386707,48.7836538461538,44.0190311418685,20.4383561643836,17.0556621880998,20.5607476635514,8.12068965517241,24.5734265734266,63.9092356687898,9.59060402684564,39.6704331450094,36.1838111298482,27.0802919708029,26.3738819320215,11.4017094017094,34.9051446945338,13.8014705882353,6.9
ES6,Sur,Sur,22.9550321199143,12.8885542168675,44.7328990228013,7.34615384615385,11.0388888888889,15.0566037735849,19.5389876880985,10.4598825831703,8.88372093023256,12.2857142857143,7.75117370892019,31.3813775510204,15.3528399311532,67.9710578842315,74.6482412060302,20.8533333333333,22.0590659340659,12.4583333333333,68.4994861253854,42.2075471698113,24.3781818181818,17.4480712166172,12.7913223140496,9.36091954022989,76.1308793456033,11.0502183406114,9.83132530120482,27.0760667903525,49.9915560916767,11.0612244897959,11.6285714285714,96.6583416583417,7.79674796747968,45.0292740046838,31.3453947368421,27.8648974668275,38.7283163265306,12.3120567375887,84.2604790419162,22.9677033492823,5.4375
FRF,Grand Est,Grand Est,5,10.0114416475973,21.6952998379254,8.90985324947589,7.17479674796748,5,5,5.22727272727273,21.7419847328244,48.4184397163121,55.7971631205674,21.2571022727273,50.8592,15.7479452054795,14.1972789115646,44.8932748538012,23.7078014184397,22.0668563300142,8.12701252236136,11.9002036659878,9.69753086419753,14.8212765957447,116.676595744681,18.9219858156028,14.6996197718631,17.2603129445235,25.2056737588652,9.97964376590331,12.5646153846154,13,95.0070921985816,21.0496453900709,9.38071065989848,73.6156028368794,71.9659574468085,24.3607954545455,54.7503546099291,94.0765957446808,81.2893617021277,158.083687943262,10.3404255319149
PL4,Makroregion północno-zachodni,Makroregion północno-zachodni,9.63716814159292,49.79258400927,33.7033603707995,15.1714947856315,0,8.38372093023256,13.3300970873786,14.8317422434368,45.3928157589803,29.4072632944228,20.1785150078989,53.7682502896871,16.7670915411356,29.1181923522596,20.5400254129606,5.2,9.97674418604651,10.5076923076923,10.7433234421365,20.1953488372093,5.08695652173913,12.7227891156463,70.9826187717265,11.9417475728155,18.1350407450524,29.0706836616454,21.2387022016222,27.4646581691773,28.6767091541136,7.89846153846154,58.891077636153,21.9477351916376,11.8700906344411,20.7427578215527,58.9559675550406,22.9668246445498,6,95.1714947856315,76.928157589803,60.1471610660487,7.79880478087649
NL2,Oost-Nederland,Oost-Nederland,6.66666666666667,13.328,30.2926829268293,6.4,0,26.0775862068966,0,16.8,29.296,10.575,30.4,17.4471544715447,45.312,23.288,31.616,67.728,11.9082568807339,6,8.60493827160494,5,5.41666666666667,13.072,79.488,10.5507246376812,7,29.648,36.84,6.49137931034483,15.192,26.152,67.256,17.824,22.0967741935484,18.12,13.5322580645161,23.488,26.648,53,43.208,96.048,7.56
ITI,Centro (IT),Centro (IT),8.45673076923077,16.3854166666667,31.3090128755365,6.8,27.4009900990099,9.27551020408163,14.7676950998185,9.33407572383073,11.3817663817664,27.9183333333333,12.3546325878594,42.0586370839937,52.5250403877221,35.4220779220779,12.8283582089552,11.5922330097087,40.0448,21.8482142857143,9.53305785123967,16.3790186125212,19.4024390243902,14.2788461538462,92.3993660855784,12.588868940754,14.5890410958904,26.0737018425461,36.3445512820513,12.0143149284254,15.5696428571429,5.07692307692308,49.2861685214626,51.6671949286846,7.29126213592233,6.63492063492064,26.5700164744646,16.1186991869919,81.8589540412044,9.36842105263158,26.0110935023772,19.6412698412698,10.9776674937965
LT0,Lietuva,Lietuva,10.1376146788991,9.63820224719101,14.1456953642384,9.89683860232945,11.6569444444444,11.5308056872038,8.07923169267707,5,6.7914691943128,33.7563395810364,7.89655172413793,74.6703417861081,24.8522601984564,40.8831312017641,11.3844339622642,49.0231532524807,19.4708571428571,0,31.438809261301,27.1576626240353,0,91.0209481808159,25.2280431432974,6.94528875379939,17.6602272727273,52,23.8522601984564,15.9467040673212,18.8809261300992,0,12.1296928327645,5,15.7741935483871,15.1894618834081,39.5435501653804,24.1887608069164,11.3730017761989,65.5314222712238,88.6471885336274,48.0694597574421,0
DE5,Bremen,Bremen,0,14.4,64.4,5.8,0,0,0,14.6,12.8,0,29.2,48.2,35.4,15,15.6,48.4,10,5,14.6,11.6,0,13,67.2,10.2,0,37.2,35.4,37.4,27.8,28.6,94.4,16.6,11.8,10.2,8.25,24.8,0,143.6,31.4,83.2,8
FRB,Centre — Val de Loire,Centre — Val de Loire,0,10.70625,0,9.3061797752809,11.2644628099174,11.1666666666667,5.375,0,34.6673728813559,108.661016949153,20.6991525423729,45.3453389830508,33.5720338983051,7.375,9.21153846153846,47.375,37.864406779661,29.2372881355932,5.45454545454545,5.33333333333333,10.1658031088083,12.3831168831169,70.103813559322,24.968085106383,34.2802359882006,38.4322033898305,19.1353211009174,8.5,16.2030456852792,24.8538461538461,87.656779661017,40.728813559322,14.8948545861298,11.8935574229692,38.3411016949153,22.3498920086393,19.0575692963753,64.4322033898305,80.2923728813559,94.0423728813559,8.91913746630728
FRG,Pays de la Loire,Pays de la Loire,0,23.1851851851852,0,10.1818181818182,7.21917808219178,0,7.2043795620438,0,44.478835978836,95.6851851851852,15.1719576719577,42.7936507936508,34.8148148148148,9.8423645320197,13.5259259259259,45.0952380952381,39.6137566137566,19.7014084507042,7.25,5.375,17.205574912892,0,34.1349206349206,37.0502645502645,32.151724137931,25.5490716180371,8.80141843971631,11.5,10.6772151898734,47.8888888888889,68.5820105820106,23.4338624338624,13.6369636963696,10.6048632218845,16.9932432432432,22.1823056300268,32.8571428571429,20.4615384615385,35.6693121693122,58.005291005291,5.66666666666667
UKJ,South East (England),South East (England),0,8.50344827586207,10.4661016949153,26.4151785714286,5.66666666666667,0,0,14.037037037037,45.7427385892116,152.341563786008,20.2181069958848,17.1863636363636,29.4732510288066,9.45833333333333,89.0493827160494,22.989247311828,37.5679012345679,6.08333333333333,6.6056338028169,6.90384615384615,15.489539748954,7.64705882352941,73.5679012345679,7.94350282485876,7.75,6.28846153846154,26.4814814814815,6.7027027027027,9.45505617977528,19.4938271604938,60.2427983539095,13.8477366255144,16.4462809917355,6.7741935483871,19.0245098039216,5,19.0135135135135,37.3292181069959,7.1869918699187,70.0576131687243,6.26666666666667
NL4,Zuid-Nederland,Zuid-Nederland,10.0909090909091,9.25974025974026,8.05555555555556,8.1969696969697,0,19.6666666666667,0,15.3111111111111,35.4888888888889,29.7555555555556,36.3888888888889,12,45.5666666666667,25.7888888888889,34.9666666666667,56.8888888888889,14.3,7.33734939759036,13.4252873563218,0,5.6969696969697,16.3333333333333,76.0222222222222,11,8.90476190476191,27.8,34.4333333333333,6.94444444444444,16.1888888888889,26.7888888888889,59.5111111111111,23.6,18.2839506172839,36.2333333333333,17.0888888888889,28.1555555555556,37.3666666666667,49.9666666666667,32.4555555555556,101.733333333333,7.42222222222222
DE4,Brandenburg,Brandenburg,6.18367346938776,53.8708010335917,24.6062992125984,14.0103359173127,6,5,7,22.6434108527132,42.6589147286822,21.9948320413437,23.0608974358974,56.2583979328165,25.0981912144703,20.0361757105943,18.1504424778761,15.0138888888889,8.10103626943005,7.25,13.4787535410765,14.7467700258398,5.25,9.11232876712329,101.875968992248,8.8641975308642,8.22375690607735,23.8720626631854,30.0516795865633,23.5400516795866,34.4780361757106,17.6779220779221,74.297157622739,21.8914728682171,6.63013698630137,24.2222222222222,37.1757105943152,37.8911917098446,7.95833333333333,132.279069767442,84.1679586563308,87.4470284237726,7.84722222222222
UKG,West Midlands (England),West Midlands (England),5,16.059880239521,8.30645161290323,50.497005988024,0,5,0,7.625,12.5304878048781,181.287425149701,29.6646706586826,8.56969696969697,29.3592814371258,16.9940119760479,89.9341317365269,21.3832335329341,26.1976047904192,5.55,5,6.152,7.4390243902439,11.2857142857143,52.0658682634731,18.1916167664671,5.44,11.3333333333333,25.6107784431138,5.47727272727273,11.5084745762712,37.1137724550898,57.8802395209581,17.3592814371258,14.7544910179641,6.92,7,5.17692307692308,6.70588235294118,41.2095808383234,8.69230769230769,54.7245508982036,5.06896551724138
ITF,Sud,Sud,16.2604166666667,22.9424184261036,34.4832214765101,16.5789473684211,18.5201238390093,11.3474801061008,13.4959742351047,40.6174402250352,24.6835443037975,51.9063772048847,9.09803921568627,33.4913217623498,26.3461538461538,34.4293628808864,13.7957746478873,10.3238095238095,57.5295698924731,19.3574380165289,13.744966442953,40.2075208913649,36.9119241192412,11.4351585014409,38.5603328710125,17.2535211267606,17.1934156378601,16.3609195402299,30.3780487804878,15.4147058823529,6.94736842105263,13.5131578947368,23.6206896551724,42.8470418470418,15.8829479768786,6.39130434782609,28.3673805601318,10.507722007722,54.3274695534506,11.4932614555256,14.6461038961039,22.2687687687688,7.55513307984791
CH0,Schweiz/Suisse/Svizzera,Schweiz/Suisse/Svizzera,10.7786259541985,28.2137767220903,14.6363636363636,19.7112676056338,12.9690949227373,22.1324786324786,18.526582278481,11.1258741258741,17.6356382978723,27.4809322033898,44.4741200828157,20.3266832917706,8.94331983805668,15.8961538461538,8.65648854961832,18.9968051118211,26.5267665952891,19.8021978021978,10.3027989821883,17.15625,13.0978723404255,18.4222222222222,69.4111570247934,14.6981132075472,21.6431623931624,27.953781512605,20.6017699115044,13.242774566474,15.9022346368715,15.3638497652582,37.6431623931624,11.6626139817629,20.3917748917749,29.6127562642369,35.1966873706004,10.957345971564,27.455114822547,60.6950959488273,27.1187904967603,36.1035940803383,10.7434210526316
FR1,Ile-de-France,Ile-de-France,0,15.014598540146,7.56756756756757,5,6.61538461538462,7.6,0,0,22.6891891891892,116.328859060403,20.993288590604,29.4496644295302,38.3691275167785,8.6734693877551,0,52.1275167785235,32.9127516778523,19.3959731543624,8.3,0,11.1084337349398,10.8818181818182,91.6912751677852,21.4184397163121,14.6311475409836,22.2040816326531,27.0335570469799,10,20.9731543624161,27.2214765100671,73.3825503355705,30.6711409395973,6.75,25.6971830985915,55.248322147651,19.8456375838926,24.1879194630872,44.261744966443,44.6711409395973,135.630872483221,9.81818181818182
RO3,Macroregiunea Trei,Macroregiunea Trei,10.9318181818182,14.125,33.7040816326531,20.8181818181818,18.5882352941176,18.6534653465347,14.4645669291339,12.6153846153846,14.7569620253165,39.3980343980344,5,20.6847290640394,13.9778761061947,38.1238938053097,6.0609756097561,21.8446601941748,14.2236842105263,21.5267857142857,5.3,40.048309178744,21.8714859437751,65.3793103448276,52.0650602409639,8.73584905660377,5.5,8.85806451612903,90.6168674698795,52.9566265060241,47.4674698795181,12.5106382978723,25.7036144578313,62.8843373493976,32.9200968523002,18.9869565217391,32.4708994708995,25.6311881188119,21.9143968871595,36.0024154589372,40.8915662650602,58.8698795180723,0
UKN,Northern Ireland,Northern Ireland,18.032967032967,25.467032967033,45.1758241758242,58.4395604395604,0,13.2087912087912,6,17.5432098765432,41.0494505494505,11.9518072289157,27.5879120879121,14.2307692307692,12.5405405405405,5.625,82.2802197802198,27.3956043956044,10.4,6.74025974025974,9,12.9861111111111,9.46428571428571,12.3636363636364,47.9175824175824,10.7983193277311,6.83941605839416,17.9830508474576,23.8241758241758,34.967032967033,6.90789473684211,15.043956043956,21.9285714285714,24.1153846153846,15.8901098901099,20.9340659340659,5,6.69736842105263,16.2032967032967,27.5054945054945,6.55339805825243,76.9945054945055,5.51923076923077
DEG,Thüringen,Thüringen,9.30882352941176,60.9234449760766,13.4620689655172,7.45744680851064,7.625,5,5.38461538461539,33.5406698564593,12.1730769230769,43.5071770334928,42.3062200956938,16.7033492822967,23.7177033492823,14.645,15.8880597014925,6.17391304347826,12.1359223300971,7.12631578947368,8.26056338028169,20.1787439613527,8.81012658227848,11.2583732057416,151.746411483254,8.03623188405797,12.5408163265306,16.5215311004785,34.3253588516746,10.5714285714286,7.8,25.4928229665072,105.933014354067,34.8755980861244,13.5664335664336,41.0861244019139,53.3588516746412,24.4855769230769,20.1052631578947,131.215311004785,69.4497607655502,82.6315789473684,8
AT1,Ostösterreich,Ostösterreich,37.0915492957746,14.5183823529412,20.0817307692308,10.9852941176471,6.4375,10.9915966386555,8.37735849056604,12.0927419354839,10.3558558558559,38.1894736842105,13.9347826086957,64.5473684210526,25.828897338403,28.2771929824561,9.30379746835443,17.2574257425743,7.81034482758621,15.0257352941176,7.67164179104478,57.1719298245614,20.0039682539683,18.340350877193,73.6245614035088,19.6516853932584,9.71372549019608,19.3,44.5929824561403,7.6,17.9230769230769,7.68571428571429,18.1038461538462,49.6350877192983,21.1338912133891,42.9543859649123,44.3228070175439,8.092,60.1719298245614,41.7434944237918,53.0877192982456,56.3298245614035,16.7924528301887
HU3,Alföld és Észak,Alföld és Észak,11.6969696969697,8.92523364485981,12.0660377358491,6.71988795518207,7,13.2526501766784,15.8153564899452,13.3853211009174,6.63333333333333,60.0871021775544,10.4691943127962,51.8006700167504,63.6733668341709,26.5820379965458,7.94117647058824,8.70833333333333,12.516393442623,31.1762652705061,13.0333333333333,44.5745393634841,7.625,27.750418760469,77.1641541038526,8.00561797752809,10.5593220338983,6.25,50.5912897822446,13.2027972027972,64.8894472361809,9.71428571428571,38.1524288107203,75.6566164154104,22.8766891891892,31.7681415929204,51.9112227805695,9.42763157894737,13.5161904761905,16.0740072202166,59.8324958123953,44.8860971524288,8.23931623931624
CZ0,Česko,Česko,20.2157279489904,15.2543507362784,28.5681818181818,9.70806100217865,5.82758620689655,6.31900452488688,8.34666666666667,16.2797356828194,9.69377990430622,39.450861195542,22.822972972973,62.9554204660588,36.2950819672131,38.661600810537,10.6909090909091,12.4148148148148,10.75,21.7503649635036,11.6418835192069,34.5005192107996,8.96923076923077,13.1348897535668,110.375886524823,23.781954887218,13.2140430351076,21.0564705882353,39.3130699088146,7.53398058252427,23.7543859649123,8.72336065573771,33.4103139013453,39.726443768997,12.242774566474,42.6984771573604,61.3535967578521,11.7690355329949,32.29501525941,91.3120567375887,56.5501519756839,42.6676798378926,7.6
FRI,Nouvelle-Aquitaine,Nouvelle-Aquitaine,8.27586206896552,25.6828478964401,8.13513513513514,15.3840425531915,20.3587604290822,17.84046692607,9.57665505226481,8.69642857142857,37.5400843881857,54.4910620399579,17.6223404255319,35.5068349106204,27.5080906148867,16.8715596330275,34.6286966046002,18.3967517401392,46.0778128286015,35.557963163597,6.16666666666667,8.8125,12.3582510578279,9.61805555555556,38.7088607594937,27.4462025316456,55.9516298633018,14.8673684210526,10.5255102040816,7.07272727272727,16.6604215456674,17.725,70.0064585575888,54.4584647739222,16.4884910485934,14.4459665144597,39.9,38.5036803364879,18.9676724137931,36.5961945031712,47.8577449947313,57.4300736067298,8.41925465838509
FRH,Bretagne,Bretagne,0,15.5135135135135,5.77142857142857,18.7580071174377,11.5454545454545,0,13.4660194174757,11.5793103448276,84.9044585987261,100.742038216561,17.6592356687898,27.6842105263158,27.8471337579618,6.71428571428571,23.5668789808917,46.8726114649682,37.5095541401274,9.43046357615894,5.42105263157895,5.9,10.5182926829268,0,60.6242038216561,16.9725085910653,19.9101123595506,13.3322368421053,5.41176470588235,0,7.00358422939068,49.1050955414013,59.2133757961784,14.187898089172,25.2240663900415,7.578125,24.6161290322581,21.7291666666667,29.5541401273885,21.3046875,15.30078125,39.5191082802548,6.85714285714286
PT1,Continente,Continente,19.5563725490196,20.0769230769231,24.2975708502024,9.18360655737705,12.9188405797101,20.120218579235,8.66666666666667,10.5457317073171,15.3609022556391,44.3451178451179,33.8640296662546,51.9140022050717,12.4658869395712,12.4279123414072,56.54796030871,7.37113402061856,28.9860465116279,9.5264483627204,40.561797752809,21.0066152149945,11.0510948905109,9.88688946015424,12.2319587628866,21.978354978355,96.3054024255788,31.1161676646707,8.80645161290323,6.66666666666667,58.0961325966851,17.8981900452489,16.375,75.5986769570011,39.5740498034076,9.50862068965517,44.8082663605052,14.469512195122,73.2238147739802,12.0034423407917,53.6532544378698,19.7482269503546,0
HU1,Közép-Magyarország,Közép-Magyarország,11.9878048780488,0,22.2142857142857,7.31884057971014,0,17.3823529411765,6.34285714285714,9.48148148148148,0,47.7439024390244,6.02040816326531,62.9878048780488,68.9878048780488,17.1463414634146,8.675,0,12.3666666666667,38.109756097561,11.25,41.8414634146342,0,9.4320987654321,111.573170731707,8.4,0,0,45.1585365853659,7.08641975308642,57.1341463414634,0,30.6341463414634,94.1585365853659,25.6585365853659,29.109756097561,39.8658536585366,6.25,24.2682926829268,8.16949152542373,57.219512195122,45.7560975609756,10.3194444444444
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,0,0,14,8,0,0,0,14.5,72,38,36,10,46,17,41,34,15,8,7,0,18.5,17,69.5,0,10,18,34.5,7,29,16,85.5,25.5,18,44,42,22,56,43.5,24,86,11
SK0,Slovensko,Slovensko,18.2024013722127,20.6644736842105,32.8886138613861,7.70046082949309,6.28571428571429,10.5555555555556,15.1912442396313,13.3319502074689,7.47663551401869,26.21269296741,10.6918918918919,55.3479789103691,42.6908783783784,31.6013513513513,11.3183673469388,19.2242990654206,11.4787472035794,25.3644314868805,12.6225490196078,39.3006756756757,11.9498806682578,26.3415492957746,85.7567567567568,13.6044568245125,17.6298342541436,23.3216783216783,45.8656462585034,11.9461279461279,42.0574324324324,7.90857142857143,37.6706081081081,64.1807432432432,43.25,35.6790540540541,64.464527027027,13.2227488151659,26.7521222410866,28.4786324786325,52.7364864864865,46.6925675675676,13.6898734177215
DE3,Berlin,Berlin,5,43.2,20.3,17.6,0,0,0,22.8,32.8,25.7,24.3,42.5,24.6,22.5,17.4,8,9.1,0,16.7,22,0,9,82.2,6.5,6.25,23.5,29.7,15.2,34.8,22.1,72.5,22.1,0,27.3,36.6,41.7,0,135.4,90.6,87.6,7.9
SI0,Slovenija,Slovenija,15.8271028037383,13.1034482758621,29.0043859649123,9.36241610738255,10.9587628865979,7.98507462686567,12.8703703703704,17.9457013574661,6.02777777777778,27.7896995708155,16.7734806629834,77.0901287553648,51.3175965665236,14.6111111111111,7.02439024390244,17.0691244239631,22.6724137931034,15.8446601941748,6.20588235294118,30.2317596566524,9.88405797101449,19.0042918454936,55.8369098712446,5,23.6536796536797,29.3571428571429,31.6995708154506,8.67032967032967,12.7647058823529,14.9345794392523,69.1630901287554,41.0600858369099,43.5278969957082,18.0208333333333,31.3663793103448,16.0627802690583,49.3905579399142,7.70731707317073,12.1376146788991,37.4077253218884,14.0397727272727
