NAME_LATN,NUTS_ID,NUTS_NAME,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098
Bayern,DE2,Bayern,18.0994575045208,19.499095840868,16.6329113924051,31.4593128390597,20.9602169981917,26.499095840868,26.6437613019891,14.873417721519,56.3164556962025,40.75226039783,16.5750452079566,36.4828209764919,50.8173598553345,15.1826401446655,8.94575045207957,3.83264462809917,27.2278481012658,32.5660036166365,21.374321880651,42.3562386980109,20.5352622061483,35.0976491862568,22.2386980108499,16.8010849909584,18.2133815551537,12.8083182640145,72.2766726943942,16.9240506329114,20.2784810126582,15.1012658227848,19.3562386980108,6.46835443037975,12.7052441229656,12.5605786618445,8.86437613019892,25.4267631103074,32.5533453887884,15.9547920433996,24.9493670886076,31.5298372513562,25.3218806509946,10.374321880651,22.7649186256781,6.68840579710145,39.3960216998192,37.0904159132007,13.4864376130199,41.2043399638336,39.7576853526221,37.5913200723327,46.4050632911392,59.5099457504521,21.9095840867993,40.1627486437613,45.4828209764919,32.4412296564195,20.2820976491863,29.0144665461121,23.0415913200723,7.65760869565217,54.9059674502712,24.0596745027125,23.6925858951175,70.2368896925859,59.5244122965642,36.1934900542496,41.3291139240506,22.7341772151899,41.0307414104882,38.4575045207957,71.3924050632911,23.0958408679928,16.1084990958409,76.3634719710669,35.8010849909584,31.0162748643761,42.2007233273056,62.0524412296564,43.7016274864376,57.1410488245931,104.661844484629,35.0307414104882,45.0470162748644,40.7233273056058,49.0325497287523,74.3942133815551,57.3037974683544,56.4086799276673,45.4484629294756,52.9547920433996,45.8589511754069,12.1591320072333,23.7811934900542
Sachsen,DED,Sachsen,11.1538461538462,32.3717948717949,16.2884615384615,23.5897435897436,15.2371794871795,13.7179487179487,23.2820512820513,17.6858974358974,61.0961538461538,52.6794871794872,13.3076923076923,35.3782051282051,44.6025641025641,14.6025641025641,7.83333333333333,4.21621621621622,24.2564102564103,26.7884615384615,45.525641025641,38.6474358974359,17.4230769230769,38.6538461538462,14.0769230769231,17.2115384615385,13.9358974358974,12.0384615384615,72.6858974358974,13.7435897435897,26.525641025641,13.7435897435897,23.4230769230769,6.51923076923077,5.77777777777778,10.4102564102564,12.5576923076923,19.5,32.6282051282051,16.0641025641026,22.0641025641026,35.3717948717949,31.5192307692308,19.6538461538462,23.4807692307692,17.2051282051282,44.7948717948718,27.8782051282051,15.275641025641,30.4679487179487,30.6346153846154,49.2307692307692,29.2692307692308,72.5897435897436,9.67948717948718,35.9423076923077,38.4038461538462,30.8525641025641,10.8782051282051,21.8589743589744,15.5961538461538,5.25,59.8012820512821,18.7435897435897,30.3846153846154,49.1217948717949,67.3012820512821,31.1923076923077,29.3141025641026,15.4807692307692,34.4871794871795,43.6858974358974,72.2435897435897,18.3076923076923,23.3141025641026,60.9166666666667,45.0769230769231,17.5,52.7692307692308,70.7628205128205,35.3269230769231,44.8397435897436,80.8910256410256,27.8653846153846,32.2051282051282,50.9358974358974,40.9358974358974,65.1730769230769,73.3589743589744,45.9166666666667,33.1602564102564,30.301282051282,33.8974358974359,8.9551282051282,16.9358974358974
North East (England),UKC,North East (England),17.910447761194,9.22388059701493,26.2686567164179,13.0597014925373,11.6119402985075,11.6119402985075,17.4328358208955,16.8805970149254,16.1641791044776,39.3283582089552,14.7014925373134,12.2537313432836,18.8358208955224,13.3880597014925,6.47761194029851,11.7014925373134,17.089552238806,15.044776119403,15.9402985074627,9.37313432835821,9.43939393939394,18.3134328358209,24.4328358208955,11.625,30.1791044776119,12.0597014925373,47.1791044776119,11.3880597014925,10.5223880597015,7.1044776119403,28.3134328358209,5.88059701492537,18.7761194029851,9.95522388059701,13.4179104477612,19.4328358208955,28.2835820895522,9.40298507462687,20.1044776119403,10.3134328358209,22.5970149253731,10.4477611940299,19.2985074626866,10.1940298507463,35.955223880597,20.5522388059701,10.089552238806,24.3731343283582,25.7611940298507,27.2388059701493,24.9253731343284,69.7164179104478,22.4477611940299,22.3582089552239,27.9850746268657,38.4776119402985,9.1044776119403,18.5074626865672,37.1492537313433,22.6567164179104,32.5223880597015,24.8208955223881,20.2388059701493,8.8955223880597,30.5522388059701,16.7313432835821,23.6268656716418,36.3582089552239,7.61194029850746,50.2238805970149,31.910447761194,27.8507462686567,56.8507462686567,38.0149253731343,15.2835820895522,15.1044776119403,41.5970149253731,24.4626865671642,27.910447761194,23.9253731343284,37.3582089552239,25,24.0298507462687,28.3731343283582,20.1194029850746,36.5373134328358,38.7313432835821,32.2388059701492,30.6268656716418,22.2537313432836,18.8955223880597,28.3432835820896,15.7761194029851
Este,ES5,Este,6.1972602739726,23.622691292876,12.2770448548813,25.5804749340369,10.8496042216359,6.86178861788618,13.1029023746702,10.2480211081794,26.2242744063325,10.7354497354497,7.57142857142857,9.13636363636364,22.9973614775726,35.0316622691293,22.763925729443,17.1820580474934,27.0395778364116,26.0791556728232,34.6253298153034,13.5593667546174,10.7255936675462,39.6332453825857,25.3430079155673,25.6701846965699,16.9604221635884,10,22.0290237467018,14.0474934036939,34.8311345646438,14.3430079155673,16.4248021108179,33.1846965699208,19.6701846965699,24.9920844327177,38.287598944591,5.94505494505495,31.7203166226913,21.3482849604222,35.9023746701847,20.4564643799472,23.7493403693931,23.9920844327177,26.9261213720317,19.2612137203166,33.3218997361478,39.7836411609499,48.7941952506596,29.0290237467018,35.5303430079156,31.1715039577836,55.7941952506596,21.1583113456464,38.664907651715,27.5593667546174,33.6728232189974,32.1846965699208,15.1501340482574,32.8153034300792,18.1266490765172,51.5065963060686,28.5224274406332,47.9973614775726,35.9709762532982,60.4511873350924,50.1503957783641,52.3878627968338,39.5725593667546,35.1424802110818,62.0765171503958,72.1952506596306,52.9234828496042,47.4195250659631,64.5435356200528,106.12401055409,41.9498680738786,25.1688654353562,53.6754617414248,45.4854881266491,40.9709762532982,80.2612137203166,81.5963060686016,35.4459102902375,44.7625329815303,48.8100263852243,52.5936675461742,72.0422163588391,60.9129287598945,69.6992084432718,61.754617414248,100.654353562005,60.9076517150396,58.9815303430079,69.7704485488127
Sur,ES6,Sur,6.6677471636953,18.8266452648475,14.7672552166934,15.0465489566613,11.5345104333868,7.85369774919614,14.3451043338684,9.11237785016287,9.32584269662921,6.34470989761092,7.08360128617363,11.5450160771704,18.2279293739968,22.7945425361156,27.6099518459069,19.8651685393258,16.1428571428571,19.4349919743178,19.1043338683788,10.7945425361156,8.63081861958266,27.0497592295345,20.7800963081862,13.0258481421648,14.2808988764045,11.5024077046549,11.8183279742765,8.55144694533762,29.1845906902087,26.7383627608347,19.8539325842697,47.6051364365971,14.7784911717496,23.7094703049759,23.5056179775281,12.5601926163724,18.7817014446228,15.0096308186196,41.9309791332263,36.8780096308186,20.0224719101124,36.4205457463884,18.8475120385233,19.4799357945425,26.2102728731942,31.5794542536116,47.2166934189406,24.8796147672552,41.8298555377207,23.6388443017657,32.0016051364366,28.3274478330658,41.5184590690209,30.9149277688604,20.6115569823435,24.3418940609952,19.5601926163724,24.6356340288925,28.8523274478331,44.5248796147673,54.1556982343499,40.9678972712681,42.9727126805779,30.5024077046549,33.0224719101124,34.5682182985554,25.9534510433387,19.4389067524116,47.3515248796148,35.9422150882825,31.0690208667737,34.5521669341894,62.4879614767255,77.4783306581059,35.9887640449438,23.6243980738363,51.8571428571429,37.8025682182986,34.9101123595506,53.1460674157303,54.8073836276083,21.8443017656501,33.9630818619583,35.2969502407705,57.4606741573034,63.9277688603531,41.9662921348315,60.5104333868379,71.8619582664527,69.4879614767255,46.9357945425361,43.1861958266453,47.916532905297
Grand Est,FRF,Grand Est,27.9377777777778,13.6533333333333,31.6333333333333,23.06,14.6777777777778,14.0533333333333,7.19727891156463,15.5622222222222,42.14,45.8822222222222,10.2222222222222,22.1533333333333,62.1511111111111,20.0288888888889,14.4044444444444,7.49333333333333,13.0088888888889,18.9288888888889,9.25333333333333,27.0511111111111,20.9133333333333,42.52,34.4177777777778,11.9666666666667,17.7111111111111,11.3888888888889,63.4888888888889,22.7444444444444,16.9333333333333,19.2377777777778,18.8333333333333,6.05381165919283,6.16964285714286,12.7711111111111,44.1822222222222,34.1444444444444,37.3044444444444,5.11333333333333,41.3377777777778,42.1444444444444,36.5,14.0622222222222,19.6111111111111,15.8,49.8444444444444,50.2466666666667,18.1311111111111,46.1688888888889,34.5066666666667,36.6111111111111,60.7555555555556,74.9355555555556,24.3133333333333,55.4977777777778,57.0711111111111,57.5977777777778,17.0977777777778,40.74,42.6533333333333,28.3355555555556,60.2022222222222,34.4377777777778,20.2133333333333,61.6266666666667,56.0666666666667,40.4577777777778,31.5666666666667,53.0933333333333,31.8333333333333,55.6577777777778,61.1488888888889,41.7733333333333,19.6488888888889,89.4711111111111,31.4222222222222,30.0266666666667,65.3288888888889,62.76,59.5733333333333,72.1022222222222,96.6,36.9044444444444,67.7177777777778,57.3355555555556,45.0244444444444,81.6333333333333,88.2333333333333,66.24,67.8266666666667,62.7733333333333,50.3977777777778,35.54,41.6311111111111
Makroregion północno-zachodni,PL4,Makroregion północno-zachodni,9.27911275415896,25.1515711645102,9.20111731843575,19.8761552680222,15.1515711645102,10.1903881700555,36.3844731977819,9.69870609981516,70.2255083179298,52.2255083179298,8.99445471349353,27.6857670979667,37.5249537892791,17.3160813308688,6.55378486055777,5.87895716945996,10.8687615526802,13.4251386321627,31.6931608133087,36.9870609981516,10.6506469500924,35.2476894639556,9.3531669865643,15.0425138632163,18.2421441774492,5.24953789279113,77.2643253234751,19.1053604436229,19.9648798521257,18.09426987061,18.4750462107209,4.37892791127542,2.90207156308851,23.7060998151571,10.0702402957486,16.8613678373383,19.6857670979667,6.28650646950092,13.3844731977819,26.735674676525,12.1959334565619,21.8317929759704,18.9038817005545,28.5268022181146,41.9833641404806,7.97614314115308,10.5369649805447,29.3918669131238,22.2883548983364,55.5027726432532,24.5064695009242,62.1275415896488,5.83918669131239,22.5027726432532,43.4676524953789,32.2199630314233,23.0591497227357,24.4085027726433,22.6506469500924,2.84171322160149,37.9038817005545,6.10720887245841,23.8003696857671,47.8798521256932,79.9149722735675,37.8983364140481,29.7430683918669,12.6524953789279,25.0147874306839,50.8299445471349,65.9796672828096,32.4085027726433,21.6820702402957,46.1441774491682,35.3530499075786,20.9242144177449,54.1423290203327,65.7874306839187,26.8170055452865,30.8761552680222,52.3974121996303,23.9408502772643,38.8003696857671,36.6931608133087,42.3974121996303,46.7375231053604,75.9426987060998,26.9038817005545,35.2421441774492,16.1589648798521,14.5286506469501,13.0628465804067,18.1053604436229
Oost-Nederland,NL2,Oost-Nederland,31.7792207792208,16.012987012987,18.961038961039,17.8441558441558,14.2857142857143,26.2857142857143,27.5584415584416,17.5974025974026,37.4675324675325,48.0909090909091,14.7532467532468,28.9350649350649,46.3506493506493,7.4025974025974,7.68831168831169,15.0909090909091,5.5974025974026,22.7922077922078,28.2857142857143,16.7142857142857,22.8441558441558,37.1948051948052,17.012987012987,12.9090909090909,24.038961038961,12.4415584415584,88.1428571428571,16.2857142857143,8.87012987012987,10.7922077922078,16.4805194805195,4.16883116883117,1.71641791044776,5.20779220779221,16.8441558441558,14.5454545454545,39.6233766233766,4.36363636363636,39.3246753246753,42.2207792207792,26.8831168831169,14.1038961038961,32.4805194805195,14.6103896103896,50.3896103896104,32.5194805194805,15.2987012987013,33.7402597402597,20.8311688311688,37.2077922077922,25.4415584415584,76.6103896103896,6.46753246753247,29.6233766233766,56.8571428571429,58.5064935064935,14.7012987012987,37.5194805194805,31.2857142857143,14.2857142857143,49.7402597402597,30.9090909090909,21.3506493506493,41.4545454545455,66.2207792207792,30.8441558441558,25.5324675324675,20.0519480519481,6.88311688311688,39.8441558441558,59.9480519480519,44.8051948051948,31.4415584415584,56.6883116883117,32.9220779220779,32.038961038961,50.5324675324675,54.1558441558442,40.5064935064935,47.8181818181818,51.2597402597403,25.9350649350649,46.5714285714286,45.3636363636364,43.0909090909091,66.4545454545455,72.4935064935065,28.3766233766234,67.6753246753247,19.025974025974,24.7792207792208,27.4415584415584,16.9220779220779
Centro (IT),ITI,Centro (IT),21.0754189944134,29.4776536312849,19.8826815642458,20.1284916201117,7.20391061452514,20.0670391061452,5.37606837606838,17.0754189944134,37.4413407821229,33.4832402234637,9.72079772079772,13.2178770949721,21.8631284916201,21.3687150837989,20.8854748603352,20.5837988826816,20.1983240223464,25.5418994413408,33.5027932960894,21.5,16.3519553072626,33.9860335195531,30.4497206703911,5.03680981595092,4.87426900584795,13.2039106145251,15.1731843575419,9.14525139664804,40.8491620111732,19.3351955307263,21.8575418994413,13.2402234636872,20.4441340782123,8.18233618233618,25.6201117318436,40.6564245810056,52.4357541899441,26.5335195530726,44.2374301675978,20.7486033519553,21.6145251396648,23.840782122905,20.9162011173184,4.61946902654867,33.4301675977654,42.4776536312849,43.0949720670391,26.4525139664804,28.0502793296089,22.7737430167598,45.8687150837989,17.463687150838,41.5251396648045,40.9134078212291,19.536312849162,53.1648044692737,35.1117318435754,37.6005586592179,22.1787709497207,57.4720670391061,47.340782122905,40.0530726256983,50.8938547486034,54.7374301675978,59.7178770949721,38.463687150838,36.3603351955307,17.9441340782123,66.4134078212291,73.963687150838,49.5921787709497,39.7150837988827,36.6564245810056,112.268156424581,36.1620111731844,48.1256983240223,22.036312849162,48.0391061452514,45.8156424581006,75.7430167597765,105.245810055866,49.5391061452514,41.8687150837989,50.6815642458101,70.3463687150838,78.4888268156425,40.1284916201117,84.4385474860335,47.8100558659218,83.3854748603352,68.6340782122905,38.5754189944134,73.3603351955307
Lietuva,LT0,Lietuva,8.85146804835924,16.0915371329879,2.21969696969697,17.6873920552677,5.05208333333333,3.1063829787234,29.7858376511226,11.9015544041451,60.0604490500864,19.5975820379965,25.1588946459413,31.7841105354059,24.6580310880829,20.5094991364421,4.92869565217391,2.11428571428571,11.0690846286701,2.84898710865562,13.1208981001727,15.146804835924,3.88428324697755,33.559585492228,3.07950530035336,11.4645941278066,30.9170984455959,17.6960276338515,83.5146804835924,27.6373056994819,14.2538860103627,28.3298791018998,24.4075993091537,4.46853146853147,2.00746268656716,52.300518134715,3.70811744386874,7.05536332179931,27.9291882556131,2.56303972366149,7.36614853195164,28.1744386873921,3.50656660412758,37.0742659758204,5.47495682210708,19.8272884283247,17.713298791019,12.9896373056995,5.97582037996546,16.3506044905009,4.64298093587522,64.300518134715,28.8998272884283,82.1709844559586,4.28395061728395,13.1226252158895,37.0932642487047,43.3626943005181,38.9654576856649,18.0967184801382,17.8773747841105,1.29936305732484,24.846286701209,4.53713298791019,18.0725388601036,27.2504317789292,80.8134715025907,32.6286701208981,20.3782383419689,4.50847457627119,24.3056994818653,29.5371329879102,52.2901554404145,29.5319516407599,12.3436960276339,18.9326424870466,24.4525043177893,37.3402417962003,41.7184801381693,28.6649395509499,23.4766839378238,14.1278065630397,33.2037996545769,19.1658031088083,7.01381692573402,22.2970639032815,15.8272884283247,32.027633851468,51.1450777202073,9.41623488773748,52.9309153713299,20.4870466321244,5.59652173913044,14.9464594127807,33.4283246977547
Bremen,DE5,Bremen,21,15,12.5,17.5,16.5,19.5,31.5,24.5,37.5,40.5,18.5,21.5,33.5,6,5,11,5,21,30,15.5,15.5,29,8,12,25,8,91,13,9.5,11,21,2,3,11,8.5,17.5,32,7,25,50.5,22,24,30,18.5,47,24,12,30,28.5,39,16.5,87.5,3.5,26,44.5,53.5,14,20.5,24.5,14.5,38.5,24.5,35.5,36,73.5,32,28.5,18,9,34.5,50,46,42.5,40.5,30.5,19,56,31,38.5,39.5,49,26,38,40,46,57,75,20.5,62,6.5,22,17,22.5
Centre — Val de Loire,FRB,Centre — Val de Loire,36.5967213114754,17.344262295082,37.7081967213115,49.1934426229508,14.2885245901639,20.1934426229508,4.6415770609319,16.5901639344262,39.9081967213115,42.1180327868852,8.51803278688525,20.3573770491803,50.0524590163934,33.0295081967213,14.3147540983607,10.327868852459,13.783606557377,24.3901639344262,15.6295081967213,14.9606557377049,13.6950819672131,36.7409836065574,42.2754098360656,14.9377049180328,20.655737704918,15.2032786885246,34.0065573770492,27.872131147541,13.3344262295082,29.8786885245902,25.4032786885246,7.33770491803279,12.5934426229508,9.52786885245902,48.6885245901639,30.9540983606557,39.5868852459016,6.22295081967213,52.9377049180328,36.5672131147541,34.383606557377,13.7245901639344,22.3770491803279,27.5934426229508,51.4295081967213,45.2295081967213,29.8295081967213,47.5213114754098,33.7606557377049,32.4754098360656,69.0032786885246,72.4622950819672,46.6786885245902,59.4327868852459,45.8327868852459,67.472131147541,20.8393442622951,31.4950819672131,50.3639344262295,51.7016393442623,51.4688524590164,43.5836065573771,21.5672131147541,61.5311475409836,48.0032786885246,62.1016393442623,27.583606557377,77.5213114754098,30.4065573770492,85.2819672131148,66.9344262295082,52.6688524590164,33.9836065573771,95.3245901639344,28.527868852459,35.272131147541,87.8655737704918,76.0262295081967,66.455737704918,94.3868852459016,103.986885245902,58.9081967213115,72.5016393442623,60.4950819672131,63.5016393442623,81.4,100.255737704918,76.2786885245902,58.9967213114754,61.6229508196721,58.216393442623,50.9213114754098,71.8262295081967
Pays de la Loire,FRG,Pays de la Loire,33.092050209205,11.4393305439331,43.81589958159,45.1087866108787,14.4769874476987,19.2008368200837,6.89121338912134,34.3389121338912,31.1924686192469,45.3347280334728,5.42259414225941,18.6778242677824,51.9330543933054,32.3807531380753,10.510460251046,5.99163179916318,9.34309623430962,24.1673640167364,28.163179916318,8.8744769874477,10.0543933054393,28.7154811715481,32.1882845188285,10.4142259414226,30.0376569037657,13.0167364016736,36.1297071129707,31.7154811715481,9.63179916317992,17.9916317991632,22.5188284518828,7.73221757322176,22.7907949790795,11.1799163179916,43.0502092050209,35.4769874476987,25.836820083682,6.02092050209205,45.1589958158996,29.8619246861925,30.3682008368201,17.6443514644351,19.0083682008368,33.0167364016736,46.5857740585774,45.6820083682008,33.836820083682,51.1966527196653,47.8033472803347,21.7112970711297,70.81589958159,71.3807531380753,44.2761506276151,51.7071129707113,50.0753138075314,65.1297071129707,19.581589958159,25.907949790795,42.2594142259414,60.0334728033473,45.7615062761506,56.5983263598326,16.6652719665272,56.7071129707113,41.7364016736402,58.2887029288703,26.4686192468619,86.8451882845188,22.5439330543933,77.255230125523,72.8702928870293,51.3723849372385,28.3556485355649,89.6234309623431,28.3305439330544,32.3012552301255,85.0585774058578,71.0794979079498,59.0460251046025,82.5983263598326,100.125523012552,59.9246861924686,75.9121338912134,50.3723849372385,78.7112970711297,76.3096234309623,95.4351464435147,69.5564853556485,58.2301255230126,52.9707112970711,65.7531380753138,41.3347280334728,69.6569037656904
South East (England),UKJ,South East (England),32.2116788321168,10.8175182481752,30.8029197080292,26.8175182481752,5.14705882352941,16.7956204379562,7.00729927007299,13.6131386861314,29.6934306569343,61.5255474452555,11.3576642335766,14.6788321167883,50.6423357664234,13.2481751824818,11.3284671532847,10.6788321167883,9.13138686131387,24.7153284671533,34.3649635036496,11.1459854014599,10.6058394160584,25.4379562043796,18.8540145985401,12.8759124087591,28.0875912408759,17.1240875912409,82.992700729927,29.2408759124088,3.13793103448276,9.87591240875912,29.7737226277372,3.43382352941176,15.1824817518248,6.14598540145985,13.1021897810219,39.6715328467153,31.8978102189781,4.72992700729927,43.5693430656934,39.7956204379562,46.5912408759124,4.75912408759124,26.0729927007299,24.5912408759124,61.1751824817518,36.1094890510949,32.4525547445255,30.7153284671533,50.1532846715328,28.2335766423358,47.043795620438,74.5182481751825,37.2627737226277,25.6715328467153,40.1459854014599,77.014598540146,9.56204379562044,24.1313868613139,40.1970802919708,31.6058394160584,59.5839416058394,33.7299270072993,16.963503649635,35.5109489051095,41.1970802919708,27.985401459854,17.8686131386861,52.5766423357664,7.54744525547445,60.4890510948905,62.5766423357664,49.3138686131387,27.9343065693431,67.3722627737226,40.5766423357664,13.5839416058394,74.5839416058394,46.5839416058394,48.978102189781,54.007299270073,71.7153284671533,42.956204379562,60.5474452554745,57.014598540146,47.5766423357664,75.5693430656934,83.8467153284672,42.7299270072993,66.2408759124088,43.5766423357664,45.7007299270073,30.6423357664234,48.5547445255475
Zuid-Nederland,NL4,Zuid-Nederland,32.5789473684211,21.3508771929825,19.9824561403509,14.9298245614035,15.6842105263158,26.4210526315789,20.8245614035088,12.3157894736842,36.2105263157895,50.7543859649123,13.3859649122807,25.5263157894737,52.280701754386,11.6140350877193,11.0175438596491,15.2456140350877,9,21.3508771929825,24.0526315789474,25.7368421052632,18.0877192982456,49.0526315789474,18.9298245614035,10.6315789473684,22.9298245614035,16.1052631578947,91.5438596491228,17.280701754386,10.280701754386,12.719298245614,24.6842105263158,5.85964912280702,3.76470588235294,5.19298245614035,22.1052631578947,29.5263157894737,33.719298245614,4.43859649122807,43.8070175438597,47.3684210526316,31.2105263157895,11.9649122807018,33.0877192982456,20.6666666666667,61.1052631578947,39.3333333333333,16.2631578947368,33.5789473684211,30.5263157894737,34.4385964912281,31,75.5438596491228,8.45614035087719,37.8070175438596,62.0350877192982,61.7017543859649,23.7017543859649,37.8245614035088,38.6140350877193,18.140350877193,53.3157894736842,39.2982456140351,23.6140350877193,43.2456140350877,57.2631578947368,36.3859649122807,27.3157894736842,28.6315789473684,11.8947368421053,49.3333333333333,66.6666666666667,45.0526315789474,27.140350877193,67.3333333333333,25.8421052631579,32.6491228070175,54.9298245614035,68.3684210526316,47.3333333333333,57.3333333333333,61.5438596491228,28,47.5438596491228,48.2456140350877,42.8947368421053,67.4385964912281,77.2105263157895,38.9473684210526,66.3157894736842,29.280701754386,34.9473684210526,30.8421052631579,23.0701754385965
Brandenburg,DE4,Brandenburg,19.5384615384615,22.9433198380567,15.1578947368421,27.4331983805668,16.3684210526316,10.4817813765182,32.1862348178138,10.7813765182186,58.1497975708502,58.5627530364373,12.4251012145749,39.3562753036437,48.4655870445344,14.3481781376518,7.36437246963563,7.66801619433198,14.9433198380567,24.2874493927125,36.5060728744939,31.1174089068826,13.5748987854251,40.1295546558704,14.5303643724696,13.9716599190283,15.2591093117409,5.82448979591837,76.7570850202429,14.3279352226721,20.3846153846154,11.1457489878543,28.3238866396761,3.89068825910931,2.92890995260664,15.17004048583,13.4048582995951,19.5789473684211,28.2955465587045,10.1862348178138,12.753036437247,29.6558704453441,26.5506072874494,31.6113360323887,27.3724696356275,24.8704453441296,47.5465587044534,19.2024291497976,14.6963562753036,33.3157894736842,27.9514170040486,55.5303643724696,28.8380566801619,77.9514170040486,6.53846153846154,37.3724696356275,45.4008097165992,43.6477732793522,15.4655870445344,24.0323886639676,26.2995951417004,4.33198380566802,49.9878542510121,15.4777327935223,29.4534412955466,50.5263157894737,73.0364372469636,34.8461538461538,26.331983805668,16.5910931174089,28.9595141700405,44.0526315789474,70.3562753036437,32.4493927125506,27.3441295546559,45.834008097166,52.085020242915,14.0323886639676,61.9757085020243,62.4655870445344,41.2712550607287,37.1538461538462,57.8542510121458,30.4453441295547,39.6882591093117,54.6356275303644,39.919028340081,59.3481781376518,81.2267206477733,31.9352226720648,33.8218623481781,15.748987854251,22.8380566801619,16.2672064777328,17.2550607287449
West Midlands (England),UKG,West Midlands (England),27.8807339449541,18.6697247706422,28.6788990825688,22.045871559633,6.85185185185185,17.302752293578,13.8073394495413,13.4220183486239,29.4220183486239,55.6605504587156,13.7981651376147,10.9082568807339,34.6238532110092,5.40366972477064,8.47706422018349,13.3302752293578,9.91743119266055,22.5871559633028,33.7155963302752,7.9908256880734,11,31.4220183486239,17.7155963302752,15.9449541284404,31.8348623853211,19.954128440367,72.8807339449541,21.7614678899083,3.77981651376147,8.45871559633028,25.8532110091743,3.39449541284404,14.6788990825688,5.63302752293578,10.6788990825688,38.348623853211,45.3394495412844,12.2844036697248,38.0550458715596,23.3761467889908,40.3577981651376,8.8256880733945,29.5321100917431,12.8165137614679,52.6238532110092,29.8807339449541,23.1376146788991,31.0825688073394,36.0275229357798,29.6605504587156,42.4862385321101,70.3211009174312,45.8623853211009,21.9082568807339,37.9724770642202,69.4678899082569,9.75229357798165,30.5596330275229,40.5963302752294,32.8165137614679,45.8532110091743,28.9357798165138,24.8165137614679,31.7339449541284,41.2844036697248,16.6697247706422,22.4036697247706,55.7981651376147,4.62385321100917,56.0275229357798,46.4678899082569,52.045871559633,44.1284403669725,56.5963302752294,25.1926605504587,8.62385321100918,60.2660550458716,52.8807339449541,39.3761467889908,35.743119266055,52.8348623853211,46.7247706422018,54.302752293578,62.1192660550459,35.6605504587156,67.348623853211,77.6146788990826,36.1192660550459,44.8532110091743,37.1376146788991,30.1192660550459,30.8899082568807,25.8073394495413
Sud,ITF,Sud,20.5808823529412,37.4828431372549,24.4558823529412,10.4754901960784,7.51724137931035,22.5637254901961,11.9384236453202,11.1572481572482,17.7107843137255,18.6543209876543,8.47058823529412,14.3063725490196,16.0712530712531,27.1127450980392,31.0367647058824,25.656862745098,18.4485294117647,19.8553921568627,28.0857843137255,23.8357843137255,16.156862745098,21.4779411764706,28.843137254902,14.8921568627451,12.9090909090909,26.5024509803922,13.1551724137931,6.32754342431762,33.8259803921569,20.5171568627451,27.1151960784314,25.6470588235294,17.5710784313725,8.28678304239402,22.1887254901961,52.6985294117647,40.7377450980392,43.6642156862745,38.0857843137255,18.4289215686275,25.5441176470588,30.4240196078431,24.5710784313725,8.70343137254902,28.1495098039216,44.1519607843137,46.1397058823529,24.8112745098039,20.2843137254902,18.0686274509804,38.6985294117647,18.3357843137255,29.7720588235294,55.0024509803922,14.9950980392157,31.9803921568627,31.3333333333333,32.7450980392157,28.0710784313725,47.6862745098039,57.3627450980392,41.4313725490196,49.3112745098039,64.9264705882353,55.8333333333333,43.4509803921569,40.7254901960784,11.5,73.9117647058824,60.6642156862745,42.1960784313726,42.9705882352941,50.0220588235294,106.68137254902,47.3651960784314,64.5343137254902,20.468137254902,55.8970588235294,61.4754901960784,74.0122549019608,101.615196078431,33.0637254901961,45.421568627451,57.3014705882353,58.0049019607843,70.718137254902,28.4607843137255,77.1078431372549,61.1299019607843,99.8259803921569,68.8529411764706,31.2794117647059,73.3823529411765
